"File Name","File Size","File Type","Created","Resolution","Dimensions","Encoding","Data Rate","Duration","Compression","Path Name","Disk Name"
"jwplayer.js","217.8 KB","JS  ","7/22/2016 11:16:23 AM","-","-","-","-","-","-","R:\hosts\webcast.mit.edu\fall2017\model\14.02-53at750mb\embed\jwplayer.js","R:"
"polyfills.base64.js","874 bytes","JS  ","7/22/2016 11:16:23 AM","-","-","-","-","-","-","R:\hosts\webcast.mit.edu\fall2017\model\14.02-53at750mb\embed\polyfills.base64.js","R:"
"fff.png","18.4 KB","PNG ","1/31/2017 10:50:40 AM","72","30 x 21","PNG","-","-","9:1","R:\hosts\webcast.mit.edu\fall2017\model\14.02-53at750mb\embed\fff.png","R:"
"ff.png","18.4 KB","PNG ","1/31/2017 10:39:02 AM","72","30 x 21","PNG","-","-","9:1","R:\hosts\webcast.mit.edu\fall2017\model\14.02-53at750mb\embed\ff.png","R:"
"polyfills.promise.js","2.3 KB","JS  ","7/22/2016 11:16:23 AM","-","-","-","-","-","-","R:\hosts\webcast.mit.edu\fall2017\model\14.02-53at750mb\embed\polyfills.promise.js","R:"
"jw-icons.ttf","5 KB","TTF ","7/22/2016 11:16:23 AM","-","-","TrueType","-","-","-","R:\hosts\webcast.mit.edu\fall2017\model\14.02-53at750mb\embed\jw-icons.ttf","R:"
"-old-homepage17-02.jpg","251.3 KB","JPEG","1/31/2017 3:47:59 PM","72","780 x 439","Photo - JPEG","-","-","1:3","R:\hosts\webcast.mit.edu\fall2017\model\14.02-53at750mb\embed\-old-homepage17-02.jpg","R:"
"speed-v2.js","1.9 KB","JS  ","3/10/2017 10:09:46 AM","-","-","-","-","-","-","R:\hosts\webcast.mit.edu\fall2017\model\14.02-53at750mb\embed\speed-v2.js","R:"
"provider.cast.js","12.1 KB","JS  ","7/22/2016 11:16:23 AM","-","-","-","-","-","-","R:\hosts\webcast.mit.edu\fall2017\model\14.02-53at750mb\embed\provider.cast.js","R:"
"speed.js","1.9 KB","JS  ","3/17/2017 5:56:40 PM","-","-","-","-","-","-","R:\hosts\webcast.mit.edu\fall2017\model\14.02-53at750mb\embed\speed.js","R:"
"f.png","18.4 KB","PNG ","1/31/2017 10:43:32 AM","72","30 x 21","PNG","-","-","9:1","R:\hosts\webcast.mit.edu\fall2017\model\14.02-53at750mb\embed\f.png","R:"
"ffff.png","4.1 KB","PNG ","3/17/2017 5:39:17 PM","72","30 x 21","PNG","-","-","2:1","R:\hosts\webcast.mit.edu\fall2017\model\14.02-53at750mb\embed\ffff.png","R:"
"homepage17-02.jpg","181.2 KB","JPEG","8/29/2017 9:10:49 AM","72","590 x 332","Photo - JPEG","-","-","1:3","R:\hosts\webcast.mit.edu\fall2017\model\14.02-53at750mb\embed\homepage17-02.jpg","R:"
"14.02-em.html","882 bytes","HTML","3/17/2017 6:20:11 PM","-","-","DOS","-","-","-","R:\hosts\webcast.mit.edu\fall2017\model\14.02-53at750mb\embed\14.02-em.html","R:"
"homepage17-02 (2).jpg","181.2 KB","JPEG","8/29/2017 9:10:49 AM","72","590 x 332","Photo - JPEG","-","-","1:3","R:\hosts\webcast.mit.edu\fall2017\model\14.02-53at750mb\embed\homepage17-02 (2).jpg","R:"
"speed-min.js","24.5 KB","JS  ","2/18/2014 11:31:56 AM","-","-","-","-","-","-","R:\hosts\webcast.mit.edu\fall2017\model\14.02-53at750mb\embed\speed-min.js","R:"
"homepage.jpg","181.2 KB","JPEG","8/29/2017 9:10:49 AM","72","590 x 332","Photo - JPEG","-","-","1:3","R:\hosts\webcast.mit.edu\fall2017\model\14.02-53at750mb\homepage.jpg","R:"
"homepage.png","323.1 KB","PNG ","8/29/2017 10:03:35 AM","72","900 x 115","PNG","-","-","1:1","R:\hosts\webcast.mit.edu\fall2017\model\14.02-53at750mb\homepage.png","R:"
"DE-ODL.css","13.7 KB","CSS ","9/6/2017 10:57:19 AM","-","-","-","-","-","-","R:\hosts\webcast.mit.edu\fall2017\model\14.02-53at750mb\DE-ODL.css","R:"
"index.html","9 KB","HTML","9/6/2017 10:55:49 AM","-","-","DOS","-","-","-","R:\hosts\webcast.mit.edu\fall2017\model\14.02-53at750mb\index.html","R:"
"homepage.psd","115.8 KB","PSD ","8/18/2016 11:04:06 AM","72","1034 x 104","Planar RGB","-","-","1:10","R:\hosts\webcast.mit.edu\fall2017\model\14.01 - Copy\images\homepage.psd","R:"
"homepage.jpg","240 KB","JPEG","8/18/2016 10:41:48 AM","72","720 x 405","Photo - JPEG","-","-","1:3","R:\hosts\webcast.mit.edu\fall2017\model\14.01 - Copy\images\homepage.jpg","R:"
"sidebar-grad.jpg","77.3 KB","JPEG","8/23/2016 9:07:52 AM","72","229 x 550","Photo - JPEG","-","-","1:4","R:\hosts\webcast.mit.edu\fall2017\model\14.01 - Copy\images\sidebar-grad.jpg","R:"
"14.01-banner1.png","323.5 KB","PNG ","1/31/2017 3:31:46 PM","72","900 x 115","PNG","-","-","1:1","R:\hosts\webcast.mit.edu\fall2017\model\14.01 - Copy\images\14.01-banner1.png","R:"
"14.02-banner.png","341 KB","PNG ","1/31/2017 3:21:24 PM","72","952 x 115","PNG","-","-","1:1","R:\hosts\webcast.mit.edu\fall2017\model\14.01 - Copy\images\14.02-banner.png","R:"
"homepage.png","26.5 KB","PNG ","9/5/2017 12:29:04 PM","72","1034 x 104","PNG","-","-","1:11","R:\hosts\webcast.mit.edu\fall2017\model\14.01 - Copy\images\homepage.png","R:"
"Untitled-7.psd","123.6 KB","PSD ","1/31/2017 11:33:21 AM","72","952 x 115","Planar RGB","-","-","1:8","R:\hosts\webcast.mit.edu\fall2017\model\14.01 - Copy\images\Untitled-7.psd","R:"
"14.01-banner1-13.png","312.7 KB","PNG ","9/6/2017 8:59:14 AM","72","960 x 104","PNG","-","-","1:1","R:\hosts\webcast.mit.edu\fall2017\model\14.01 - Copy\images\14.01-banner1-13.png","R:"
"Untitled-7.png","32.8 KB","PNG ","8/31/2016 12:01:02 PM","72","952 x 115","PNG","-","-","1:9","R:\hosts\webcast.mit.edu\fall2017\model\14.01 - Copy\images\Untitled-7.png","R:"
"provider.caterpillar.js","205.8 KB","JS  ","7/22/2016 11:16:23 AM","-","-","-","-","-","-","R:\hosts\webcast.mit.edu\fall2017\model\14.01 - Copy\embed\provider.caterpillar.js","R:"
"provider.shaka.js","121.3 KB","JS  ","7/22/2016 11:16:23 AM","-","-","-","-","-","-","R:\hosts\webcast.mit.edu\fall2017\model\14.01 - Copy\embed\provider.shaka.js","R:"
"homepage2017.psd","3.2 MB","PSD ","9/5/2017 12:07:53 PM","72","590 x 332","Planar RGB","-","-","1:1","R:\hosts\webcast.mit.edu\fall2017\model\14.01 - Copy\embed\homepage2017.psd","R:"
"homepage17.jpg","251.3 KB","JPEG","1/31/2017 3:47:59 PM","72","780 x 439","Photo - JPEG","-","-","1:3","R:\hosts\webcast.mit.edu\fall2017\model\14.01 - Copy\embed\homepage17.jpg","R:"
"speed-3.js","2.4 KB","JS  ","3/17/2017 6:14:18 PM","-","-","-","-","-","-","R:\hosts\webcast.mit.edu\fall2017\model\14.01 - Copy\embed\speed-3.js","R:"
"homepage.jpg","181.2 KB","JPEG","8/29/2017 9:10:49 AM","72","590 x 332","Photo - JPEG","-","-","1:3","R:\hosts\webcast.mit.edu\fall2017\model\14.01 - Copy\homepage.jpg","R:"
"homepage.png","323.1 KB","PNG ","8/29/2017 10:03:35 AM","72","900 x 115","PNG","-","-","1:1","R:\hosts\webcast.mit.edu\fall2017\model\14.01 - Copy\homepage.png","R:"
"DE-ODL.css","13.7 KB","CSS ","9/6/2017 11:01:15 AM","-","-","-","-","-","-","R:\hosts\webcast.mit.edu\fall2017\model\14.01 - Copy\DE-ODL.css","R:"
"index.html","9 KB","HTML","9/6/2017 11:01:13 AM","-","-","DOS","-","-","-","R:\hosts\webcast.mit.edu\fall2017\model\14.01 - Copy\index.html","R:"
"homepage.psd","115.8 KB","PSD ","8/18/2016 11:04:06 AM","72","1034 x 104","Planar RGB","-","-","1:10","R:\hosts\webcast.mit.edu\fall2017\model\12.802\images\homepage.psd","R:"
"homepage.jpg","240 KB","JPEG","8/18/2016 10:41:48 AM","72","720 x 405","Photo - JPEG","-","-","1:3","R:\hosts\webcast.mit.edu\fall2017\model\12.802\images\homepage.jpg","R:"
"sidebar-grad.jpg","77.3 KB","JPEG","8/23/2016 9:07:52 AM","72","229 x 550","Photo - JPEG","-","-","1:4","R:\hosts\webcast.mit.edu\fall2017\model\12.802\images\sidebar-grad.jpg","R:"
"14.01-banner1.png","323.5 KB","PNG ","1/31/2017 3:31:46 PM","72","900 x 115","PNG","-","-","1:1","R:\hosts\webcast.mit.edu\fall2017\model\12.802\images\14.01-banner1.png","R:"
"14.02-banner.png","341 KB","PNG ","1/31/2017 3:21:24 PM","72","952 x 115","PNG","-","-","1:1","R:\hosts\webcast.mit.edu\fall2017\model\12.802\images\14.02-banner.png","R:"
"banner.psd","119.7 KB","PSD ","4/3/2017 9:09:41 AM","72","400 x 74","Planar RGB","-","-","1:4","R:\hosts\webcast.mit.edu\fall2017\model\12.802\images\banner.psd","R:"
"Untitled-7.psd","123.6 KB","PSD ","1/31/2017 11:33:21 AM","72","952 x 115","Planar RGB","-","-","1:8","R:\hosts\webcast.mit.edu\fall2017\model\12.802\images\Untitled-7.psd","R:"
"download.jpg","7.3 KB","JPEG","3/1/2017 11:03:43 AM","96","256 x 170","Photo - JPEG","-","-","1:17","R:\hosts\webcast.mit.edu\fall2017\model\12.802\images\download.jpg","R:"
"Untitled-7.png","32.8 KB","PNG ","8/31/2016 12:01:02 PM","72","952 x 115","PNG","-","-","1:9","R:\hosts\webcast.mit.edu\fall2017\model\12.802\images\Untitled-7.png","R:"
"bg.gif","277 bytes","GIFf","3/2/2017 8:17:21 AM","96","9 x 171","GIF","-","-","1:5","R:\hosts\webcast.mit.edu\fall2017\model\12.802\images\bg.gif","R:"
"WHOI20170227.mp4","405.2 MB","MP4 ","2/28/2017 5:57:41 PM","72","896 x 288","mp4a","52.5 KB/sec","02:09:51","1:116","R:\hosts\webcast.mit.edu\fall2017\model\12.802\embed\vod\WHOI20170227.mp4","R:"
"WHOI20170308.mp4","751.5 MB","MP4 ","3/8/2017 6:48:56 PM","72","1716 x 552","mp4a","141.7 KB/sec","01:30:00","1:187","R:\hosts\webcast.mit.edu\fall2017\model\12.802\embed\vod\WHOI20170308.mp4","R:"
"WHOI20170306.mp4","615.9 MB","MP4 ","3/6/2017 2:55:40 PM","72","1920 x 616","mp4a","131.6 KB/sec","01:19:29","1:248","R:\hosts\webcast.mit.edu\fall2017\model\12.802\embed\vod\WHOI20170306.mp4","R:"
"video-2_22_2017-2.mp4","878.7 MB","MP4 ","2/23/2017 9:15:03 AM","72","780 x 438","AVC Coding","272.3 KB/sec","00:0-24:0-33","1:46","R:\hosts\webcast.mit.edu\fall2017\model\12.802\embed\vod\video-2_22_2017-2.mp4","R:"
"WHOI20170222.mp4","606.7 MB","MP4 ","2/23/2017 5:30:00 PM","72","1716 x 552","mp4a","113.6 KB/sec","01:30:32","1:125","R:\hosts\webcast.mit.edu\fall2017\model\12.802\embed\vod\WHOI20170222.mp4","R:"
"WHOI20170221.mp4","631.9 MB","MP4 ","2/22/2017 5:29:18 PM","72","1920 x 616","mp4a","134.8 KB/sec","01:19:32","1:324","R:\hosts\webcast.mit.edu\fall2017\model\12.802\embed\vod\WHOI20170221.mp4","R:"
"WHOI20170517.mp4","1002.8 MB","MP4 ","5/17/2017 2:54:13 PM","72","1920 x 616","mp4a","134.2 KB/sec","02:06:45","1:127","R:\hosts\webcast.mit.edu\fall2017\model\12.802\embed\vod\WHOI20170517.mp4","R:"
"WHOI20170228.mp4","405.2 MB","MP4 ","2/28/2017 5:56:11 PM","72","896 x 288","mp4a","52.5 KB/sec","02:09:51","1:116","R:\hosts\webcast.mit.edu\fall2017\model\12.802\embed\vod\WHOI20170228.mp4","R:"
"WHOI20170208.mp4","465.1 MB","MP4 ","3/1/2017 2:10:57 PM","72","1280 x 720","mp4a","92.7 KB/sec","01:25:03","-","R:\hosts\webcast.mit.edu\fall2017\model\12.802\embed\vod\WHOI20170208.mp4","R:"
"WHOI20170419.mp4","366.7 MB","MP4 ","4/20/2017 1:54:32 PM","72","1716 x 552","mp4a","74 KB/sec","01:23:40","1:251","R:\hosts\webcast.mit.edu\fall2017\model\12.802\embed\vod\WHOI20170419.mp4","R:"
"WHOI20170215.mp4","679.3 MB","MP4 ","2/22/2017 6:04:23 PM","72","1716 x 552","mp4a","126.7 KB/sec","01:30:55","1:142","R:\hosts\webcast.mit.edu\fall2017\model\12.802\embed\vod\WHOI20170215.mp4","R:"
"WHOI20170301.mp4","432.5 MB","MP4 ","3/6/2017 2:50:10 PM","72","1716 x 552","mp4a","73.1 KB/sec","01:39:54","1:282","R:\hosts\webcast.mit.edu\fall2017\model\12.802\embed\vod\WHOI20170301.mp4","R:"
"provider.caterpillar.js","205.8 KB","JS  ","7/22/2016 11:16:23 AM","-","-","-","-","-","-","R:\hosts\webcast.mit.edu\fall2017\model\12.802\embed\provider.caterpillar.js","R:"
"provider.shaka.js","121.3 KB","JS  ","7/22/2016 11:16:23 AM","-","-","-","-","-","-","R:\hosts\webcast.mit.edu\fall2017\model\12.802\embed\provider.shaka.js","R:"
"12.802.html","881 bytes","HTML","3/1/2017 11:40:47 AM","-","-","DOS","-","-","-","R:\hosts\webcast.mit.edu\fall2017\model\12.802\embed\12.802.html","R:"
"provider.youtube.js","5.4 KB","JS  ","7/22/2016 11:16:23 AM","-","-","-","-","-","-","R:\hosts\webcast.mit.edu\fall2017\model\12.802\embed\provider.youtube.js","R:"
"jwplayer.js","217.8 KB","JS  ","7/22/2016 11:16:23 AM","-","-","-","-","-","-","R:\hosts\webcast.mit.edu\fall2017\model\12.802\embed\jwplayer.js","R:"
"polyfills.base64.js","874 bytes","JS  ","7/22/2016 11:16:23 AM","-","-","-","-","-","-","R:\hosts\webcast.mit.edu\fall2017\model\12.802\embed\polyfills.base64.js","R:"
"fff.png","18.4 KB","PNG ","1/31/2017 10:50:40 AM","72","30 x 21","PNG","-","-","9:1","R:\hosts\webcast.mit.edu\fall2017\model\12.802\embed\fff.png","R:"
"ff.png","18.4 KB","PNG ","1/31/2017 10:39:02 AM","72","30 x 21","PNG","-","-","9:1","R:\hosts\webcast.mit.edu\fall2017\model\12.802\embed\ff.png","R:"
"polyfills.promise.js","2.3 KB","JS  ","7/22/2016 11:16:23 AM","-","-","-","-","-","-","R:\hosts\webcast.mit.edu\fall2017\model\12.802\embed\polyfills.promise.js","R:"
"jw-icons.ttf","5 KB","TTF ","7/22/2016 11:16:23 AM","-","-","TrueType","-","-","-","R:\hosts\webcast.mit.edu\fall2017\model\12.802\embed\jw-icons.ttf","R:"
"provider.cast.js","12.1 KB","JS  ","7/22/2016 11:16:23 AM","-","-","-","-","-","-","R:\hosts\webcast.mit.edu\fall2017\model\12.802\embed\provider.cast.js","R:"
"speed.js","1.9 KB","JS  ","2/6/2017 10:11:55 AM","-","-","-","-","-","-","R:\hosts\webcast.mit.edu\fall2017\model\12.802\embed\speed.js","R:"
"f.png","18.4 KB","PNG ","1/31/2017 10:43:32 AM","72","30 x 21","PNG","-","-","9:1","R:\hosts\webcast.mit.edu\fall2017\model\12.802\embed\f.png","R:"
"homepage17-02.jpg","142.2 KB","JPEG","3/1/2017 11:47:40 AM","72","780 x 439","Photo - JPEG","-","-","1:7","R:\hosts\webcast.mit.edu\fall2017\model\12.802\embed\homepage17-02.jpg","R:"
"speed-min.js","24.5 KB","JS  ","2/18/2014 11:31:56 AM","-","-","-","-","-","-","R:\hosts\webcast.mit.edu\fall2017\model\12.802\embed\speed-min.js","R:"
"homepage.jpg","142.2 KB","JPEG","3/1/2017 11:46:54 AM","72","780 x 439","Photo - JPEG","-","-","1:7","R:\hosts\webcast.mit.edu\fall2017\model\12.802\homepage.jpg","R:"
"Banner.png","453.3 KB","PNG ","3/2/2017 8:21:42 AM","72","871 x 171","PNG","-","-","1:1","R:\hosts\webcast.mit.edu\fall2017\model\12.802\Banner.png","R:"
"DE-ODL.css","13.7 KB","CSS ","3/2/2017 12:34:23 PM","-","-","-","-","-","-","R:\hosts\webcast.mit.edu\fall2017\model\12.802\DE-ODL.css","R:"
"index.html","9 KB","HTML","3/2/2017 8:22:37 AM","-","-","DOS","-","-","-","R:\hosts\webcast.mit.edu\fall2017\model\12.802\index.html","R:"
"greenbuilding.jpg","44.3 KB","JPEG","9/8/2017 4:55:34 PM","96","300 x 200","Photo - JPEG","-","-","1:3","R:\hosts\webcast.mit.edu\fall2017\model\someclass\images\greenbuilding.jpg","R:"
"homepage.jpg","240 KB","JPEG","8/18/2016 10:41:48 AM","72","720 x 405","Photo - JPEG","-","-","1:3","R:\hosts\webcast.mit.edu\fall2017\model\someclass\images\homepage.jpg","R:"
"sidebar-grad.jpg","77.3 KB","JPEG","8/23/2016 9:07:52 AM","72","229 x 550","Photo - JPEG","-","-","1:4","R:\hosts\webcast.mit.edu\fall2017\model\someclass\images\sidebar-grad.jpg","R:"
"homepagewithtextoverlay1401.jpg","240 KB","JPEG","8/18/2016 10:41:48 AM","72","720 x 405","Photo - JPEG","-","-","1:3","R:\hosts\webcast.mit.edu\fall2017\model\someclass\images\homepagewithtextoverlay1401.jpg","R:"
"14.01-banner1.png","323.5 KB","PNG ","1/31/2017 3:31:46 PM","72","900 x 115","PNG","-","-","1:1","R:\hosts\webcast.mit.edu\fall2017\model\someclass\images\14.01-banner1.png","R:"
"logo_mit_sos.png","5.4 KB","PNG ","9/8/2017 12:05:26 PM","96","401 x 87","PNG","-","-","1:25","R:\hosts\webcast.mit.edu\fall2017\model\someclass\images\logo_mit_sos.png","R:"
"logo-mit-eaps-front.png","23.1 KB","PNG ","9/8/2017 12:02:22 PM","96","360 x 144","PNG","-","-","1:8","R:\hosts\webcast.mit.edu\fall2017\model\someclass\images\logo-mit-eaps-front.png","R:"
"14.02-banner.png","341 KB","PNG ","1/31/2017 3:21:24 PM","72","952 x 115","PNG","-","-","1:1","R:\hosts\webcast.mit.edu\fall2017\model\someclass\images\14.02-banner.png","R:"
"Header_Image_3.jpg","37.5 KB","JPEG","9/8/2017 12:02:16 PM","96","1260 x 444","Photo - JPEG","-","-","1:43","R:\hosts\webcast.mit.edu\fall2017\model\someclass\images\Header_Image_3.jpg","R:"
"aerialgreentrees&54.jpg","9.7 KB","JPEG","9/8/2017 12:03:34 PM","96","220 x 148","Photo - JPEG","-","-","1:9","R:\hosts\webcast.mit.edu\fall2017\model\someclass\images\aerialgreentrees&54.jpg","R:"
"classnumberhere.02-banner.png","341 KB","PNG ","1/31/2017 3:21:24 PM","72","952 x 115","PNG","-","-","1:1","R:\hosts\webcast.mit.edu\fall2017\model\someclass\images\classnumberhere.02-banner.png","R:"
"homepagesourceofbanner1402.psd","115.8 KB","PSD ","8/18/2016 11:04:06 AM","72","1034 x 104","Planar RGB","-","-","1:10","R:\hosts\webcast.mit.edu\fall2017\model\someclass\images\homepagesourceofbanner1402.psd","R:"
"mit.png","8.8 KB","PNG ","9/8/2017 12:07:51 PM","96","230 x 70","PNG","-","-","1:7","R:\hosts\webcast.mit.edu\fall2017\model\someclass\images\mit.png","R:"
"mit-whoi-logo.png","13.3 KB","PNG ","9/8/2017 12:07:20 PM","96","287 x 96","PNG","-","-","1:8","R:\hosts\webcast.mit.edu\fall2017\model\someclass\images\mit-whoi-logo.png","R:"
"EAPS-logo_1.png","7.3 KB","CSS ","9/8/2017 12:02:03 PM","-","-","-","-","-","-","R:\hosts\webcast.mit.edu\fall2017\model\someclass\images\EAPS-logo_1.png","R:"
"whoi.png","10 KB","PNG ","9/8/2017 12:08:00 PM","96","252 x 70","PNG","-","-","1:6","R:\hosts\webcast.mit.edu\fall2017\model\someclass\images\whoi.png","R:"
"1_326073.jpg","245.2 KB","JPEG","9/8/2017 12:07:30 PM","96","690 x 270","Photo - JPEG","-","-","1:2","R:\hosts\webcast.mit.edu\fall2017\model\someclass\images\1_326073.jpg","R:"
"favicon.ico","252 KB","ICO ","9/8/2017 12:07:12 PM","96","250 x 250","-","-","-","1:1","R:\hosts\webcast.mit.edu\fall2017\model\someclass\images\favicon.ico","R:"
"six.css","7.3 KB","CSS ","7/22/2016 11:16:23 AM","-","-","-","-","-","-","R:\hosts\webcast.mit.edu\fall2017\model\someclass\embed\skins\six.css","R:"
"stormtrooper.css","5.1 KB","CSS ","7/22/2016 11:16:23 AM","-","-","-","-","-","-","R:\hosts\webcast.mit.edu\fall2017\model\someclass\embed\skins\stormtrooper.css","R:"
"five.css","4.3 KB","CSS ","7/22/2016 11:16:23 AM","-","-","-","-","-","-","R:\hosts\webcast.mit.edu\fall2017\model\someclass\embed\skins\five.css","R:"
"seven.css","4.7 KB","CSS ","7/22/2016 11:16:23 AM","-","-","-","-","-","-","R:\hosts\webcast.mit.edu\fall2017\model\someclass\embed\skins\seven.css","R:"
"glow.css","3.6 KB","CSS ","7/22/2016 11:16:23 AM","-","-","-","-","-","-","R:\hosts\webcast.mit.edu\fall2017\model\someclass\embed\skins\glow.css","R:"
"roundster.css","4.6 KB","CSS ","7/22/2016 11:16:23 AM","-","-","-","-","-","-","R:\hosts\webcast.mit.edu\fall2017\model\someclass\embed\skins\roundster.css","R:"
"beelden.css","5.8 KB","CSS ","7/22/2016 11:16:23 AM","-","-","-","-","-","-","R:\hosts\webcast.mit.edu\fall2017\model\someclass\embed\skins\beelden.css","R:"
"bekle.css","4.8 KB","CSS ","7/22/2016 11:16:23 AM","-","-","-","-","-","-","R:\hosts\webcast.mit.edu\fall2017\model\someclass\embed\skins\bekle.css","R:"
"vapor.css","4.6 KB","CSS ","7/22/2016 11:16:23 AM","-","-","-","-","-","-","R:\hosts\webcast.mit.edu\fall2017\model\someclass\embed\skins\vapor.css","R:"
"coursenumberhere.html","879 bytes","HTML","9/6/2017 4:03:43 PM","-","-","DOS","-","-","-","R:\hosts\webcast.mit.edu\fall2017\model\someclass\embed\coursenumberhere.html","R:"
"12.708.html","881 bytes","HTML","9/6/2017 4:06:36 PM","-","-","DOS","-","-","-","R:\hosts\webcast.mit.edu\fall2017\12.708\embed\12.708.html","R:"
"index.html","9 KB","HTML","9/6/2017 4:17:11 PM","-","-","DOS","-","-","-","R:\hosts\webcast.mit.edu\fall2017\12.708\index.html","R:"
"12.739.html","881 bytes","HTML","9/6/2017 4:07:08 PM","-","-","DOS","-","-","-","R:\hosts\webcast.mit.edu\fall2017\12.739\embed\12.739.html","R:"
"index.html","9 KB","HTML","9/6/2017 4:17:38 PM","-","-","DOS","-","-","-","R:\hosts\webcast.mit.edu\fall2017\12.739\index.html","R:"
"1.76^2018f^L01^WHOI^20170907.mp4","1.1 GB","MP4 ","9/8/2017 1:46:32 PM","72","1920 x 540","mp4a","241.3 KB/sec","01:22:14","1:93","R:\hosts\webcast.mit.edu\fall2017\1.76\embed\vod\1.76^2018f^L01^WHOI^20170907.mp4","R:"
"1.76.html","879 bytes","HTML","9/7/2017 5:47:28 PM","-","-","DOS","-","-","-","R:\hosts\webcast.mit.edu\fall2017\1.76\embed\1.76.html","R:"
"index-open.html","9 KB","HTML","9/6/2017 4:13:05 PM","-","-","DOS","-","-","-","R:\hosts\webcast.mit.edu\fall2017\1.76\index-open.html","R:"
"index.html","9 KB","HTML","9/7/2017 5:55:12 PM","-","-","DOS","-","-","-","R:\hosts\webcast.mit.edu\fall2017\1.76\index.html","R:"
"6.456.html","880 bytes","HTML","9/6/2017 4:05:12 PM","-","-","DOS","-","-","-","R:\hosts\webcast.mit.edu\fall2017\6.456\embed\6.456.html","R:"
"index.html","9 KB","HTML","9/6/2017 4:15:57 PM","-","-","DOS","-","-","-","R:\hosts\webcast.mit.edu\fall2017\6.456\index.html","R:"
